,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
6984,01-08-9829-46,01-609,6,111,liceo eliseo lopez merida,"manzana a , lote 48, lotificacion c-5, colonia hamburgo, lo de coy",['44077557'],silvia hortensia gonzalez martinez,brenda nineth ramarez sagastume,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
6985,01-08-9847-46,01-410,6,111,liceo cientifico moderno,"14 calle 8-14, planes de minerva, zona 11",['24833845'],cedwin eugenio cruz bucaro,mario inas gonzalez arreaga,0,3,2,CERRADA TEMPORALMENTE,1,0,3,GUATEMALA OCCIDENTE
6986,01-08-9858-46,01-609,6,111,colegio santa maria de montesclaros,4 calle 6-55 san cristobal zona 8,['22098400'],silvia hortensia gonzalez martinez,maria dolores mariscal rodriguez,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
6987,01-09-0006-46,01-612,6,249,centro educativo san pedro apostol,3a. calle 1-30 zona 2,['66297127'],silvia magaly garcia garcia,elsa magaly gonzalez rodriguez,0,3,2,CERRADA TEMPORALMENTE,1,0,3,GUATEMALA OCCIDENTE
6988,01-09-0007-46,01-612,6,249,centro educativo san pedro apostol,3a. calle 1-30 zona 2,['66297127'],silvia magaly garcia garcia,elsa magaly gonzalez rodriguez,0,3,2,CERRADA TEMPORALMENTE,1,0,3,GUATEMALA OCCIDENTE
6989,01-09-0015-46,01-612,6,249,instituto nacional de educacion diversificada,"lote 30 a km 22.5 carretera a san pedro sacatepaquez, aldea vista hermosa zona 0",['50190474'],silvia magaly garcia garcia,obed eleazar hernandez solas,0,2,0,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
6990,01-09-0022-46,01-612,6,249,liceo integral sampedrano,"7a. calle 6-18, zona 3",['66296659'],silvia magaly garcia garcia,olimpia noema coloma flores,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
6991,01-09-0034-46,01-612,6,249,liceo integral sampedrano,7a calle 6-18 zona 3,['66452911'],silvia magaly garcia garcia,olimpia noema coloma flores,0,3,2,ABIERTA,0,5,1,GUATEMALA OCCIDENTE
6992,01-09-0042-46,01-603,6,249,colegio mixto monte real,lote 18 km 22.5 carretera a san pedro sacatepequez,['47115341'],rosa albelia ardon de motta,maria eugenia bran ramirez,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
6993,01-09-0046-46,01-603,6,249,colegio mixto monte real,lote 18 kilometro 22.5 carretera a san pedro sacatepaquez,['47115341'],rosa albelia ardon de motta,maria eugenia bran ramirez,0,3,0,ABIERTA,1,4,11,GUATEMALA OCCIDENTE
6994,01-09-0048-46,01-612,6,249,colegio catalico discapulos de jesas,lote 40 zona 1 km. 26.3 carretera a san juan sacatepaquez,['54883277'],silvia magaly garcia garcia,andrea patricia chaycoj galiegos,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
6995,01-09-0050-46,01-612,6,249,liceo integral sampedrano,"7a. calle 6-18, zona 3",['66452911'],silvia magaly garcia garcia,olimpia noema coloma flores,0,3,2,ABIERTA,1,4,11,GUATEMALA OCCIDENTE
6996,01-09-8028-46,01-612,6,249,instituto tecnico profesional en computacion luis cardoza y aragon,"lote no. 06, callejon aguas calientes, 6a. calle final zona 3 san pedro sacatepequez",['66296963'],silvia magaly garcia garcia,julio casar alejandro lapez,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
6997,01-09-8034-46,01-612,6,249,instituto tecnico profesional en computacion luis cardoza y aragon,"lote no. 06, callejon aguas calientes, 6a. calle final zona 3 san pedro sacatepequez",['66296963'],silvia magaly garcia garcia,julio casar alejandro lapez,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
6998,01-09-8779-46,01-408,6,249,instituto tecnico profesional en computacion luis cardoza y aragon,6a. avenida a 9-17 zona 2,['66296091'],manuel maria cano castro,,0,3,2,CERRADA TEMPORALMENTE,1,3,1,GUATEMALA OCCIDENTE
6999,01-09-9061-46,01-612,6,249,liceo integral sampedrano,7a. calle 6-18 zona 3,['66452911'],silvia magaly garcia garcia,olimpia noema coloma flores,0,3,2,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7000,01-09-9079-46,01-612,6,249,liceo integral sampedrano,7a. calle 6-18 zona 3,['66452911'],silvia magaly garcia garcia,olimpia noema coloma flores,0,3,2,CERRADA TEMPORALMENTE,1,0,3,GUATEMALA OCCIDENTE
7001,01-09-9384-46,01-612,6,249,instituto tecnico profesional en computacion luis cardoza y aragon,6a. avenida a 9-17 zona 2,['66296091'],silvia magaly garcia garcia,,0,3,2,CERRADA TEMPORALMENTE,1,0,1,GUATEMALA OCCIDENTE
7002,01-10-0010-46,01-610,6,216,colegio de inteligencias multiples,7a. avenida 7-13 zona 1,['66695040'],lesbia maricela cotzojay patzan,casar armando cabrera garcaa,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7003,01-10-0032-46,01-610,6,216,ined ulew kotzij (tierra de las flores),3a calle 0-96 zona 3,['66302778'],lesbia maricela cotzojay patzan,jacinto musus raxan,0,2,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7004,01-10-0069-46,01-636,6,216,instituto nacional de educacion diversificada,manzana g lote 21 sector ii colonia villa verde,['54133448'],mario alejandro najarro garcia salas,zabrina lyseth beltran parez,0,2,0,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7005,01-10-0075-46,01-647,6,216,colegio cristiano secretarial la luz,"lote 3 manzana m, linda vista i, ciudad quetzal","['66591440', '42530931']",vinicio arnoldo najera cardona,lilian maribel bor,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7006,01-10-0078-46,01-401,6,216,colegio inteligencias multiples,"7a. avenida 7-13, zona 1",['66695040'],ixmucane aldana villavicencio,casar armando cabrera garcaa,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7007,01-10-0084-46,01-647,6,216,colegio mixto jardines de san gabriel,"sector b, casas 7 y 8, condominio jardines de san gabriel",['54110482'],vinicio arnoldo najera cardona,madeline lorena sandoval lapez,0,3,2,CERRADA TEMPORALMENTE,1,0,3,GUATEMALA OCCIDENTE
7008,01-10-0087-46,01-636,6,216,liceo cristiano fuentes de luz,"manzana 41, lote 26 y 27, sector las fuentes, ciudad quetzal",['42673817'],mario alejandro najarro garcia salas,hugo samuel alvarado estrada,0,3,2,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7009,01-10-0093-46,01-647,6,216,colegio cristiano secretarial la luz,"lote 3 manzana m, linda vista i, ciudad quetzal",['41737210'],vinicio arnoldo najera cardona,wendy karina soto castillo,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7010,01-10-0094-46,01-611,6,216,colegio mixto monte everest ii,manzana 3b lote 1 y 2 villas del quetzal,['53535658'],gilma lisseth chajon equite,barbara victoriana gallardo perez de gallegos,0,3,0,CERRADA TEMPORALMENTE,1,5,1,GUATEMALA OCCIDENTE
7011,01-10-0101-46,01-611,6,216,colegio mixto esfuerzo estudiantil,"sector 3-387 c, aldea cruz blanca",['66302153'],gilma lisseth chajon equite,hector antonio chet pirir,0,3,0,CERRADA TEMPORALMENTE,1,5,1,GUATEMALA OCCIDENTE
7012,01-10-0114-46,01-636,6,216,colegio de computacion cei-pc,lote 19 manzana a colonia linda vista i,['52159572'],mario alejandro najarro garcia salas,josa domingo peraz mesaas,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7013,01-10-0117-46,01-636,6,216,colegio de computacion cei-pc villas,"lote 14 manzana 61 colonia villas del quetzal, ciudad quetzal",['34022767'],mario alejandro najarro garcia salas,angalica marina aravalo ceran,0,3,0,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7014,01-10-0121-46,01-605,6,216,colegio mixto san gabriel ii,lote 52 manzana a sector i margaritas 3 carretera a ciudad quetzal,['40065242'],everilda hernandez marroquin de lorenzana,silvia dorelia castillo ruiz,0,3,2,CERRADA TEMPORALMENTE,1,2,1,GUATEMALA OCCIDENTE
7015,01-10-0123-46,01-605,6,216,colegio mixto san gabriel ii,lote 52 manzana a sector i margaritas 3 carretera a ciudad quetzal,['40065242'],everilda hernandez marroquin de lorenzana,antilio garcia,0,3,2,CERRADA TEMPORALMENTE,1,5,1,GUATEMALA OCCIDENTE
7016,01-10-0126-46,01-647,6,216,colegio cristiano evangelico efeso,lote 16 manzana 22 colonia la trinidad,['54111727'],vinicio arnoldo najera cardona,heissel maraa melandez roca,0,3,0,CERRADA TEMPORALMENTE,1,2,1,GUATEMALA OCCIDENTE
7017,01-10-0130-46,01-636,6,216,centro educativo integral mi mundo,manzana m casas 4 y 5 linda vista i,['50983385'],mario alejandro najarro garcia salas,sonia maribel moran agustan,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7018,01-10-0133-46,01-410,6,216,centro educativo integral mi mundo,manzana m casas 4 y 5 linda vista i,['40689568'],cedwin eugenio cruz bucaro,agustin sirin quinac,0,3,0,CERRADA TEMPORALMENTE,1,0,3,GUATEMALA OCCIDENTE
7019,01-10-0135-46,01-636,6,216,liceo mixto yoshua,lote 93 colonia villa juarez i lo de carranza,['55104398'],mario alejandro najarro garcia salas,cristian ela lapez samayoa,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7020,01-10-0136-46,01-636,6,216,centro de computacion cei-pc,lote 19 manzana a linda vista i ciudad quetzal,['52159572'],mario alejandro najarro garcia salas,josa luis vega guevara,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7021,01-10-0139-46,01-410,6,216,colegio mixto jardines de san gabriel,"sector b, casas 7 y 8, condominio jardines de san gabriel",['40065642'],cedwin eugenio cruz bucaro,madeline lorena sandoval lapez,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7022,01-10-0152-46,01-647,6,216,colegio integral tecnolagico cientafico citec,lote 11 manzana h sector 3-b colonia el eden,['48429717'],vinicio arnoldo najera cardona,oscar rodolfo garza garcia,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7023,01-10-0153-46,01-647,6,216,colegio integral tecnolagico cientafico citec,lote 11 manzana h sector 3-b colonia el eden,['48429717'],vinicio arnoldo najera cardona,oscar rodolfo garza garcia,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7024,01-10-0154-46,01-410,6,216,colegio integral tecnologico cientifico citec,lote 11 manzana h sector 3-b colonia el eden,['48429717'],cedwin eugenio cruz bucaro,oscar rodolfo garza garcia,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7025,01-10-0157-46,01-647,6,216,colegio integral tecnolagico cientafico citec,lote 11 manzana h sector 3-b colonia el eden,['45256867'],vinicio arnoldo najera cardona,miriam rebeca barrientos gonzalez,0,3,2,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7026,01-10-0169-46,01-647,6,216,colegio mixto jardines de san gabriel,"casas 6,7,8, y 9 condominio jardines de san gabriel carretera a ciudad quetzal",['40065642'],vinicio arnoldo najera cardona,madeline lorena sandoval lapez,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7027,01-10-0180-46,01-610,6,216,colegio tematico integral,8va. avenida 3-07 zona 2,['66302046'],lesbia maricela cotzojay patzan,hilda rosaicela calderon maldonado,0,3,2,CERRADA TEMPORALMENTE,1,2,1,GUATEMALA OCCIDENTE
7028,01-10-0186-46,01-647,6,216,colegio cristiano secretarial la luz,lote 3 manzana m colonia linda vista 1 ciudad quetzal,['41737210'],vinicio arnoldo najera cardona,lilian maribel bor,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7029,01-10-0188-46,01-410,6,216,colegio liceo tecnolagico ciudad quetzal,"lote 18 manzana 1 colonia ciudad quetzal y lotes contiguos 1, 2 y 3 manzana a de la colonia portal del quetzal",['43995267'],cedwin eugenio cruz bucaro,libertad america amezquita salazar,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7030,01-10-0189-46,01-647,6,216,colegio liceo tecnolagico ciudad quetzal,"lote 18 manzana 1 colonia ciudad quetzal y lotes contiguos 1, 2 y 3 manzana a de la colonia portal del quetzal",['43995267'],vinicio arnoldo najera cardona,nancy paola boror lapez,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7031,01-10-0197-46,01-647,6,216,colegio cristiano ensenada del quetzal,"kilometro 26.5 carretera a san raymundo, residenciales ensenada del quetzal",['38193457'],vinicio arnoldo najera cardona,delia esperanza bajxac garcia,0,3,0,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7032,01-10-0198-46,01-622,6,216,centro educativo oportunidad para los niaos y el artesano 3000 (kinderchance y handwerk 3000),"calle de la escuela politacnica, lote no. 55 aldea la comunidad de ruiz",['66303915'],cristobal de jesus santizo rosales,olga marina saravia portillo,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7033,01-10-0200-46,01-647,6,216,colegio integral tecnolagico cientafico citec,lote 11 manzana h sector 3-b colonia el edan,['48429717'],vinicio arnoldo najera cardona,oscar rodolfo garza garcia,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7034,01-10-0202-46,01-610,6,216,colegio mixto mariano totus tuus,9na. avenida 7-07 zona 1,['66303803'],lesbia maricela cotzojay patzan,maria elena alquijay pirir,0,3,2,CERRADA TEMPORALMENTE,1,5,1,GUATEMALA OCCIDENTE
7035,01-10-0203-46,01-610,6,216,colegio mixto mariano totus tuus,9 avenida a 7-07 zona 1,['66303803'],lesbia maricela cotzojay patzan,maria elena alquijay pirir,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7036,01-10-0212-46,01-639,6,216,centro educativo estuardo novella camacho - cenca,"finca san gabriel buena vista, san antonio las trojes.",['56326233'],andrea vanessa aldana villagran de castro,christie sandy cruz ortaz,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7037,01-10-0216-46,01-622,6,216,liceo intercultural montufar,"dias del campo, kilometro 42.5 carretera principal, aldea montufar",['53456740'],cristobal de jesus santizo rosales,josua emanuel patzan toxcan,0,3,0,CERRADA TEMPORALMENTE,1,5,1,GUATEMALA OCCIDENTE
7038,01-10-0217-46,01-610,6,216,colegio inteligencias multiples,7a. avenida 7-13 zona 1,['66695040'],lesbia maricela cotzojay patzan,casar armando cabrera garcaa,0,3,2,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7039,01-10-0219-46,01-647,6,216,colegio cristiano macedonia,"granja alejandra lote 3, entrada a lo de mejia, ciudad quetzal",['51191860'],vinicio arnoldo najera cardona,vilma lizeth cotzojay noj,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7040,01-10-0220-46,01-401,6,216,colegio inteligencias multiples,7a. avenida 7-13 zona 1,['66695040'],ixmucane aldana villavicencio,casar armando cabrera garcaa,0,3,2,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7041,01-10-0232-46,01-410,6,216,colegio mixto el buen pastor,lote 36 y 37 calle el jocotillo lo de carranza,['47619570'],cedwin eugenio cruz bucaro,delia esperanza bajxac garcia,0,3,0,CERRADA TEMPORALMENTE,1,0,3,GUATEMALA OCCIDENTE
7042,01-10-0238-46,01-622,6,216,centro educativo profesional integral (ceproin),"kilometro 36.5, lote 12 aldea comunidad de ruiz",['47395508'],cristobal de jesus santizo rosales,nancy karina bac guat,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7043,01-10-0243-46,01-610,6,216,ined ulew kotzij (tierra de las flores),3a. calle 0-96 zona 3,['66302778'],lesbia maricela cotzojay patzan,jacinto musus raxan,0,2,2,ABIERTA,1,0,1,GUATEMALA OCCIDENTE
7044,01-10-0244-46,01-647,6,216,colegio bilingue bethel,lote 25 manzana j residenciales el quetzal,['55588185'],vinicio arnoldo najera cardona,joessellene haydea muaoz mayen,0,3,2,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7045,01-10-0248-46,01-647,6,216,colegio evangalico jesas el mesaas,"lote 15,16,17 y 18 manzana g sector 1 villa verde, ciudad quetzal",['22113450'],vinicio arnoldo najera cardona,deysi romelia suyan cano,0,3,0,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7046,01-10-0251-46,01-639,6,216,centro de educacian extraescolar- ceex- group of good samaritan,"manzana g, lote 8 zona 0, prados de ciudad quetzal",['55582135'],andrea vanessa aldana villagran de castro,kelita betsaba noriega morales,0,3,0,CERRADA TEMPORALMENTE,1,0,0,GUATEMALA OCCIDENTE
7047,01-10-0254-46,01-410,6,216,colegio evangalico jesas el mesaas,"lote 15,16,17 y 18 manzana g sector 1 villa verde, ciudad quetzal",['22113450'],cedwin eugenio cruz bucaro,deysi romelia suyan cano,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7048,01-10-0255-46,01-647,6,216,colegio evangalico jesas el mesaas,"lote 15,16,17 y 18 manzana g sector 1 villa verde, ciudad quetzal",['22113450'],vinicio arnoldo najera cardona,deysi romelia suyan cano,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7049,01-10-0256-46,01-639,6,216,centro de educacian extraescolar ceex innovadores de axito,"sector 3, aldea lo de mejia",['54144450'],andrea vanessa aldana villagran de castro,florencia adilia martanez gutierrez,0,3,0,CERRADA TEMPORALMENTE,1,0,0,GUATEMALA OCCIDENTE
7050,01-10-0261-46,01-622,6,216,centro educativo profesional integral (ceproin),"aldea comunidad de ruiz km. 36.5, carretera a san raymundo.",['47395508'],cristobal de jesus santizo rosales,obed eleazar hernandez solas,0,3,0,ABIERTA,1,0,3,GUATEMALA OCCIDENTE
7051,01-10-0268-46,01-636,6,216,colegio integral mixto bello amanecer,sector iv seccian b caserao lo de carranza san juan sacatepaquez,['47619570'],mario alejandro najarro garcia salas,norma floridalma muaoz pinto,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7052,01-10-0275-46,01-639,6,216,colegio tecnologico guatemalteco edu,8a. avenida 8-05 zona 1,['57556885'],andrea vanessa aldana villagran de castro,veronica ubedo carrillo,0,3,2,CERRADA TEMPORALMENTE,1,0,8,GUATEMALA OCCIDENTE
7053,01-10-0278-46,01-639,6,216,colegio tecnologico guatemalteco edu,8a. avenida 8-05 zona 1,['57556885'],andrea vanessa aldana villagran de castro,veronica ubedo carrillo,0,3,2,CERRADA TEMPORALMENTE,1,0,8,GUATEMALA OCCIDENTE
7054,01-10-0279-46,01-639,6,216,centro de computacian cei-pc villas,lote 14 manzana 61 villas del quetzal,['46439849'],andrea vanessa aldana villagran de castro,angalica marina aravalo ceran,0,3,0,ABIERTA,1,0,8,GUATEMALA OCCIDENTE
7055,01-10-0280-46,01-647,6,216,colegio privado mixto la luz,"4ta. avenida manzana p lote 11 y 12, ciudad quetzal",['41197893'],vinicio arnoldo najera cardona,lilian maribel bor,0,3,2,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7056,01-10-0281-46,01-636,6,216,"instituto de educacian media, ciclo diversificado, por cooperativa de enseaanza getsemana","manzana i, sector 2, colonia villa verde san juan sacatepaquez",['58213510'],mario alejandro najarro garcia salas,lilian maribel bor,0,0,0,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7057,01-10-0286-46,01-639,6,216,centro de computacian cei-pc linda vista,"lote 19 manzana a, linda vista i",['66104454'],andrea vanessa aldana villagran de castro,josa domingo parez mesias,0,3,0,ABIERTA,1,0,8,GUATEMALA OCCIDENTE
7058,01-10-0287-46,01-639,6,216,centro de computacian cei-pc linda vista,"lote 19 manzana a, linda vista i",['66104454'],andrea vanessa aldana villagran de castro,josa domingo peraz mesaas,0,3,0,ABIERTA,1,0,8,GUATEMALA OCCIDENTE
7059,01-10-0292-46,01-639,6,216,centro de computacian cei-pc villas,lote 14 manzana 61 villas del quetzal,['46439849'],andrea vanessa aldana villagran de castro,angalica marina aravalo ceran,0,3,0,ABIERTA,1,0,8,GUATEMALA OCCIDENTE
7060,01-10-0295-46,01-649,6,216,instituto nacional de educacian diversificada pachala,caserao pachala aldea sacsuy,['57899181'],yessica fabiola ramos melendez,karol maricela montoya garcia,0,2,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7061,01-10-0301-46,01-602,6,216,liceo cientafico san juan bautista,2da. calle 2-10 zona 3,['66302406'],idalia del rosario lopez sandoval de paiz,pedro hernandez churumaa,0,3,2,ABIERTA,1,4,10,GUATEMALA OCCIDENTE
7062,01-10-0303-46,01-647,6,216,colegio cristiano secretarial la luz,"lote 3 manzana m linda vista 1, ciudad quetzal",['41197893'],vinicio arnoldo najera cardona,lilian maribel bor,0,3,2,ABIERTA,1,4,10,GUATEMALA OCCIDENTE
7063,01-10-0304-46,01-410,6,216,colegio mixto jardines de san gabriel,"sector, casas 7 y 8 condominio jardines de san gabriel km 22.5 carretera a ciudad quetzal.",['54110482'],cedwin eugenio cruz bucaro,madeline lorena sandoval lopez,0,3,2,CERRADA TEMPORALMENTE,1,4,11,GUATEMALA OCCIDENTE
7064,01-10-0308-46,01-647,6,216,colegio integral tecnolagico cientafico,"lote 11 manzana h, sector 3-b colonia el edan, ciudad quetzal",['55161162'],vinicio arnoldo najera cardona,oscar rodolfo garza garcia,0,3,2,ABIERTA,1,4,11,GUATEMALA OCCIDENTE
7065,01-10-0310-46,01-401,6,216,colegio inteligencias maltiples,7a. avenida 7-13 zona 1,['66695040'],ixmucane aldana villavicencio,casar armando cabrera garcaa,0,3,2,ABIERTA,1,4,10,GUATEMALA OCCIDENTE
7066,01-10-0312-46,01-647,6,216,colegio coreano americano,"manzana d, lote 1, finca el rehilete, condado de san juan. san juan sacatepaquez",['53153341'],vinicio arnoldo najera cardona,kora noema hernandez agustan,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7067,01-10-0313-46,01-647,6,216,colegio evangalico jesas el mesaas,"lote 15, 16, 17 y 18 manzana g sector 1 villa verde, ciudad quetzal.",['22113450'],vinicio arnoldo najera cardona,deysi romelia suyan cano,0,3,0,ABIERTA,1,4,11,GUATEMALA OCCIDENTE
7068,01-10-0316-46,01-639,6,216,colegio mixto en computacian emanuel,"caserio los pajoques sector 3, lote 251, aldea loma alta",['30327412'],andrea vanessa aldana villagran de castro,celestino turuy pajoc,0,3,0,ABIERTA,1,4,10,GUATEMALA OCCIDENTE
7069,01-10-0317-46,01-647,6,216,instituto nacional de educacian diversificada carranza,"manzana 2 sector c colonia la bendician de dios, aldea carranza san juan sacatepaquez",['42185018'],vinicio arnoldo najera cardona,kora noema hernandez agustan,0,2,0,ABIERTA,1,5,1,GUATEMALA OCCIDENTE
7070,01-10-0322-46,01-647,6,216,colegio liceo tecnolagico ciudad quetzal,"lote 18 manzana 1 colonia ciudad quetzal y lotes continuos 1, 2 y 3 manzana a, colonia portal del quetzal",['51175549'],vinicio arnoldo najera cardona,nancy paola boror lapez,0,3,0,ABIERTA,1,4,10,GUATEMALA OCCIDENTE
7071,01-10-0324-46,01-647,6,216,instituto municipal tecnolagico juan carlos pellecer,"lote 1 manzana 8 bosques del quetzal sector 4, ciudad quetzal, aldea lo de mejaa",['31999345'],vinicio arnoldo najera cardona,angela eugenia callejas paredes,0,1,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7072,01-10-0326-46,01-647,6,216,colegio cristiano oxford,lotes 7 y 8 manzana x2 residenciales el quetzal km. 20.5 carretera a ciudad quetzal,['59993309'],vinicio arnoldo najera cardona,marcia de jesas jimanez lapez,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
7073,01-10-0327-46,01-611,6,216,colegio privado enrique novella alvarado,caserao las trojes aldea cruz blanca,['66435600'],gilma lisseth chajon equite,alida emelina lorenzana valle,0,3,0,ABIERTA,1,2,1,GUATEMALA OCCIDENTE
